Year,Month,Day,Data,tmmn(degC),tmmx(degC),pr(mm),rmin(%),rmax(%),vs(mps),vpd(kPa),flood
2002,4,29,4/29/2002,22.75,33.05,0,45.2,86.2,1.3,1.51,TRUE
2002,4,30,4/30/2002,20.75,32.95,0,44.5,86.5,5.4,1.5,TRUE
2002,5,1,5/1/2002,19.15,32.65,0,44.2,94.3,7.4,1.33,FALSE
2002,5,2,5/2/2002,18.35,34.45,0,46.3,93.3,4.7,1.4,FALSE
2002,5,3,5/3/2002,20.75,31.25,2.4,44.8,91.4,1.6,1.12,FALSE
2002,5,4,5/4/2002,15.45,25.75,4.9,53.2,100,2.8,0.74,FALSE
2002,5,5,5/5/2002,14.55,29.75,0,59,91.4,3.2,0.73,FALSE
2002,5,6,5/6/2002,20.65,32.95,0,45.8,94.5,5,1.28,FALSE
2002,5,7,5/7/2002,19.95,33.25,0,48.8,93.5,5.7,1.28,FALSE
2002,5,8,5/8/2002,19.75,32.55,0,45.9,94.5,5.7,1.29,FALSE
2002,5,9,5/9/2002,19.35,32.75,11.5,44.9,93.4,3.8,1.27,FALSE
2002,5,10,5/10/2002,22.55,30.75,0,46.5,98.4,2.4,1.12,FALSE
2002,5,11,5/11/2002,21.35,33.35,0,42.2,92.2,5.2,1.53,FALSE
2002,5,12,5/12/2002,19.05,33.15,0,45.4,92.8,5.5,1.29,FALSE
2002,5,13,5/13/2002,13.65,25.65,9.4,47.5,100,5.5,0.53,FALSE
2002,5,14,5/14/2002,9.65,25.25,0,37.7,90.1,2.3,1.03,FALSE
2002,5,15,5/15/2002,11.25,27.45,0,36.9,80,3.4,1.21,FALSE
2002,5,16,5/16/2002,12.25,30.85,0,41.2,86,4.6,1,FALSE
2002,5,17,5/17/2002,19.25,29.05,22.5,49,100,4.9,0.85,FALSE
2002,5,18,5/18/2002,9.85,20.55,0,45,100,7.1,0.6,FALSE
2002,5,19,5/19/2002,5.75,21.25,0,37.7,90.1,5.3,0.79,FALSE
2002,5,20,5/20/2002,7.55,21.65,0,39.6,85,2.7,0.81,FALSE
2002,5,21,5/21/2002,9.95,23.65,0,38.6,82.2,3.6,0.96,FALSE
2002,5,22,5/22/2002,8.65,25.75,0,34.6,82,3.7,1.12,FALSE
2002,5,23,5/23/2002,9.65,27.95,0,38.9,83.2,3.3,1.17,FALSE
2002,5,24,5/24/2002,12.55,30.75,0,42,83.6,3.4,1.23,FALSE
2002,5,25,5/25/2002,19.75,30.85,0,44.2,91.8,1.9,1.31,FALSE
2002,5,26,5/26/2002,20.55,30.75,9.3,45.5,84.1,1.7,1.34,FALSE
2002,5,27,5/27/2002,20.35,30.65,0,46.3,99.7,2.2,1.26,FALSE
2002,5,28,5/28/2002,19.95,30.45,2.6,43.8,82.4,1.4,1.25,FALSE
2002,5,29,5/29/2002,21.85,28.75,15,46.2,96.9,2.1,1.11,FALSE
2002,5,30,5/30/2002,20.95,26.95,12.3,50.3,100,2.3,0.86,FALSE
2002,5,31,5/31/2002,18.95,29.05,0.3,54.2,100,2.2,0.93,FALSE
2002,6,1,6/1/2002,20.95,32.35,0,50.1,95.4,0.9,1.25,FALSE
2002,6,2,6/2/2002,20.65,34.25,0,48.6,95.6,1.9,1.35,FALSE
2002,6,3,6/3/2002,20.75,33.75,0,47.5,100,3.3,1.21,FALSE
2002,6,4,6/4/2002,21.45,33.75,0,47.1,100,3.1,1.25,FALSE
2002,6,5,6/5/2002,20.65,33.05,0,48.5,100,2,1.1,FALSE
2002,6,6,6/6/2002,22.25,30.15,0,52.4,93.9,1.8,0.8,FALSE
2002,6,7,6/7/2002,18.75,32.75,0,50.2,100,2.2,1.16,FALSE
2002,6,8,6/8/2002,20.85,33.15,3.6,50.8,93.5,2.3,1.12,FALSE
2002,6,9,6/9/2002,22.95,30.95,4,53.5,100,3.4,0.9,FALSE
2002,6,10,6/10/2002,21.65,32.35,2.4,51.5,100,3.7,1.03,FALSE
2002,6,11,6/11/2002,20.95,31.85,0,52.5,100,1.9,0.94,FALSE
2002,6,12,6/12/2002,22.35,33.65,0,47.4,100,2,1.33,FALSE
2002,6,13,6/13/2002,23.45,34.25,0,48.9,98.7,2.3,1.38,FALSE
2002,6,14,6/14/2002,19.15,30.55,0,48.8,100,3.8,0.76,FALSE
2002,6,15,6/15/2002,14.85,29.85,0,37.7,100,2.7,1.23,FALSE
2002,6,16,6/16/2002,15.05,22.35,18.2,40.1,100,1.8,0.42,FALSE
2002,6,17,6/17/2002,14.45,28.55,0,54.2,100,2.5,0.8,FALSE
2002,6,18,6/18/2002,17.35,31.15,0,49.7,95.2,3.1,1.09,FALSE
2002,6,19,6/19/2002,20.15,32.15,2.7,51.5,98.6,3.6,1.07,FALSE
2002,6,20,6/20/2002,21.65,32.55,0.4,51.8,100,3,1.15,FALSE
2002,6,21,6/21/2002,19.75,33.15,0,39.8,96.5,3.5,1.43,FALSE
2002,6,22,6/22/2002,17.15,32.15,0,39.7,94.8,3.2,1.36,FALSE
2002,6,23,6/23/2002,19.05,30.75,6.1,43.2,98.2,2.8,1.03,FALSE
2002,6,24,6/24/2002,20.65,29.85,11.5,51.9,100,3.1,0.88,FALSE
2002,6,25,6/25/2002,21.15,30.05,6.4,55.9,100,3.3,0.85,FALSE
2002,6,26,6/26/2002,20.95,31.05,7.9,56.7,100,2.9,0.88,FALSE
2002,6,27,6/27/2002,21.45,31.45,5.9,55.4,100,4,0.92,FALSE
2002,6,28,6/28/2002,21.25,31.25,29.8,56.8,100,3.4,0.81,FALSE
2002,6,29,6/29/2002,21.25,32.65,2.2,52.2,100,2,1,FALSE
2002,6,30,6/30/2002,21.75,32.25,0,53.2,97.6,2.1,0.87,FALSE
2002,7,1,7/1/2002,22.15,32.05,6,53.5,100,2.5,0.92,FALSE
2002,7,2,7/2/2002,21.25,33.45,0.9,50.1,100,1.9,1.07,FALSE
2002,7,3,7/3/2002,21.25,32.25,1.6,50.4,100,1.4,0.83,FALSE
2002,7,4,7/4/2002,21.45,31.95,0,55.5,100,1.5,0.79,FALSE
2002,7,5,7/5/2002,21.85,31.85,2.4,58.8,100,1.5,0.75,FALSE
2002,7,6,7/6/2002,22.65,35.25,0,48,100,2.3,1.3,FALSE
2002,7,7,7/7/2002,21.95,35.65,4,49.4,100,2.2,1.23,FALSE
2002,7,8,7/8/2002,23.15,33.95,0,50,100,2.3,1.11,FALSE
2002,7,9,7/9/2002,21.65,32.45,0.5,52.3,100,1.9,0.96,FALSE
2002,7,10,7/10/2002,21.45,33.55,0,54.1,100,2,0.95,FALSE
2002,7,11,7/11/2002,22.65,34.15,7.3,51.4,100,1.6,1.06,FALSE
2002,7,12,7/12/2002,23.25,32.35,14.9,52.9,100,1.2,0.84,FALSE
2002,7,13,7/13/2002,21.35,31.75,5.7,55.3,100,1.9,0.8,FALSE
2002,7,14,7/14/2002,20.15,30.35,4.1,54.9,100,2.6,0.63,FALSE
2002,7,15,7/15/2002,20.25,30.55,3.4,58.3,100,2.9,0.62,FALSE
2002,7,16,7/16/2002,18.75,30.25,23.2,60.1,100,1.9,0.46,FALSE
2002,7,17,7/17/2002,20.85,33.55,0.3,52.8,100,1.7,0.96,FALSE
2002,7,18,7/18/2002,22.45,35.05,0,44.9,100,1.6,1.44,FALSE
2002,7,19,7/19/2002,19.85,34.55,0,45.9,100,1.8,1.1,FALSE
2002,7,20,7/20/2002,22.55,35.05,0,49,100,1.9,1.3,FALSE
2002,7,21,7/21/2002,22.45,34.55,1.3,48.3,100,1.8,1.16,FALSE
2002,7,22,7/22/2002,22.75,33.55,8.5,47,100,2.5,1.01,FALSE
2002,7,23,7/23/2002,21.15,34.35,0.3,49.8,100,2.3,1.11,FALSE
2002,7,24,7/24/2002,21.95,33.15,3.7,48.7,100,2,0.9,FALSE
2002,7,25,7/25/2002,21.95,32.05,0,55.6,100,2.6,0.8,FALSE
2002,7,26,7/26/2002,20.95,33.25,0,53.2,100,3.2,0.98,FALSE
2002,7,27,7/27/2002,20.25,32.35,1.4,50.9,100,4.3,0.86,FALSE
2002,7,28,7/28/2002,20.95,34.75,0,47.8,100,3.9,1.09,FALSE
2002,7,29,7/29/2002,21.05,33.95,0.7,48.5,100,3.5,0.92,FALSE
2002,7,30,7/30/2002,21.65,33.75,7.7,49,100,2.9,1,FALSE
2002,7,31,7/31/2002,23.35,31.75,19.5,52.1,100,2.3,0.9,FALSE
2002,8,1,8/1/2002,21.75,32.95,2.6,55,100,2,0.99,FALSE
2002,8,2,8/2/2002,22.45,33.75,3.4,56.9,100,1.2,0.99,FALSE
2002,8,3,8/3/2002,25.45,35.15,0,50,100,2.3,1.38,FALSE
2002,8,4,8/4/2002,23.15,34.45,0,41,98.3,3.2,1.46,FALSE
2002,8,5,8/5/2002,20.65,31.05,6.2,44,100,3.6,0.83,FALSE
2002,8,6,8/6/2002,19.75,31.45,1.2,59.2,100,2.1,0.65,FALSE
2002,8,7,8/7/2002,22.55,34.05,0,52.9,100,3,1.08,FALSE
2002,8,8,8/8/2002,17.65,34.55,0,50.7,100,2.5,1.05,FALSE
2002,8,9,8/9/2002,21.75,33.75,0,40.9,100,3,1.35,FALSE
2002,8,10,8/10/2002,17.45,32.85,0,37.9,100,3.1,1.36,FALSE
2002,8,11,8/11/2002,18.25,31.35,2.7,42,100,3.2,0.89,FALSE
2002,8,12,8/12/2002,20.85,31.15,12.2,51.1,100,4,0.88,FALSE
2002,8,13,8/13/2002,21.25,30.75,7.1,56.2,100,4.2,0.8,FALSE
2002,8,14,8/14/2002,20.75,31.05,14.4,54.6,100,3.5,0.73,FALSE
2002,8,15,8/15/2002,20.75,30.35,17.7,61.5,100,4,0.61,FALSE
2002,8,16,8/16/2002,21.45,31.55,14.9,62.1,100,3.4,0.67,FALSE
2002,8,17,8/17/2002,21.35,32.65,3.3,56.4,100,3,0.84,FALSE
2002,8,18,8/18/2002,20.95,33.95,0,53.7,100,2.6,0.98,FALSE
2002,8,19,8/19/2002,22.25,33.85,0,49,100,2.1,1.07,FALSE
2002,8,20,8/20/2002,23.95,33.05,0,50.3,100,2.1,1.01,FALSE
2002,8,21,8/21/2002,23.75,32.85,2.5,52.8,100,2.4,1.07,FALSE
2002,8,22,8/22/2002,23.65,31.85,1.1,53.8,100,2.6,0.9,FALSE
2002,8,23,8/23/2002,21.75,33.25,0.5,52.9,100,2.3,0.99,FALSE
2002,8,24,8/24/2002,22.55,34.35,0,50.3,100,1.6,1.18,FALSE
2002,8,25,8/25/2002,24.25,32.65,0.9,50.1,100,2.3,1.07,FALSE
2002,8,26,8/26/2002,23.05,32.65,2.9,54.8,100,1.5,1.03,FALSE
2002,8,27,8/27/2002,19.15,33.15,0,43.2,100,2.3,1.21,FALSE
2002,8,28,8/28/2002,19.75,32.45,0,43.3,100,3.4,1.25,FALSE
2002,8,29,8/29/2002,21.05,30.65,0,45.7,99.9,3.3,0.99,FALSE
2002,8,30,8/30/2002,21.35,32.45,0,54.9,100,3.5,1.01,FALSE
2002,8,31,8/31/2002,23.65,31.65,0,53.4,100,3.3,1.07,FALSE
2002,9,1,9/1/2002,23.15,30.85,0,57.9,97.3,2.9,0.88,FALSE
2002,9,2,9/2/2002,22.65,31.95,0,57.3,99,2.9,1.02,FALSE
2002,9,3,9/3/2002,22.65,31.85,0,56.2,97,2.8,1.01,FALSE
2002,9,4,9/4/2002,22.15,33.95,0,47.1,98,2.7,1.4,FALSE
2002,9,5,9/5/2002,22.45,35.35,0,42.8,92.4,2.2,1.71,FALSE
2002,9,6,9/6/2002,21.45,35.15,0,44.9,92.9,3.7,1.52,FALSE
2002,9,7,9/7/2002,22.35,31.15,7.3,46.1,100,5.1,0.93,FALSE
2002,9,8,9/8/2002,21.95,33.95,0,45.6,99.6,3.8,1.37,FALSE
2002,9,9,9/9/2002,20.55,34.45,0,42.7,97.2,2.8,1.54,FALSE
2002,9,10,9/10/2002,20.05,34.95,0,39.2,93.6,1.8,1.74,FALSE
2002,9,11,9/11/2002,18.65,36.05,0,33.5,89.2,3.1,2,FALSE
2002,9,12,9/12/2002,19.55,34.95,0,34.9,95.5,3.6,1.77,FALSE
2002,9,13,9/13/2002,17.45,35.75,0,41,96.3,3.7,1.59,FALSE
2002,9,14,9/14/2002,22.25,31.75,0,40.9,98.6,3.1,1.07,FALSE
2002,9,15,9/15/2002,24.65,33.45,0,50.6,90.7,2,1.36,FALSE
2002,9,16,9/16/2002,24.25,30.95,0.5,50.9,96.3,2.8,0.93,FALSE
2002,9,17,9/17/2002,22.85,29.95,8.4,57.8,100,2.6,0.67,FALSE
2002,9,18,9/18/2002,22.25,33.55,1.7,50.7,100,4.7,1.1,FALSE
2002,9,19,9/19/2002,23.55,32.05,19.7,50.7,100,5,0.83,FALSE
2002,9,20,9/20/2002,22.65,29.15,10.5,62,100,3.8,0.56,FALSE
2002,9,21,9/21/2002,21.35,31.05,2.5,59.6,100,1.6,0.72,FALSE
2002,9,22,9/22/2002,21.65,28.95,29.6,59.2,100,3.8,0.49,FALSE
2002,9,23,9/23/2002,15.95,28.45,0,46.6,100,5.9,0.87,FALSE
2002,9,24,9/24/2002,13.65,26.25,0,47.9,98.3,5.4,0.45,FALSE
2002,9,25,9/25/2002,14.15,21.25,54.6,68.2,100,6.7,0.17,FALSE
2002,9,26,9/26/2002,16.35,20.95,98.9,89.1,100,7.7,0.02,FALSE
2002,9,27,9/27/2002,16.45,27.05,6,64.6,100,4,0.54,FALSE
2002,9,28,9/28/2002,15.55,28.85,0,58.1,98.2,2.1,0.74,FALSE
2002,9,29,9/29/2002,16.55,29.65,0,56.7,95.7,2,0.8,FALSE
2002,9,30,9/30/2002,19.85,30.15,0,56.3,96.8,2.6,0.76,FALSE
2002,10,1,10/1/2002,20.25,31.05,0,57.9,98.8,3.1,0.81,FALSE
2002,10,2,10/2/2002,24.15,31.25,0.4,58.3,95.6,3.4,1.05,FALSE
2002,10,3,10/3/2002,21.45,25.65,44.6,59.2,100,8.1,0.39,FALSE
2002,10,4,10/4/2002,16.85,29.95,3.4,73.8,100,5.2,0.46,FALSE
2002,10,5,10/5/2002,23.65,30.65,0,62.9,100,1.9,0.91,FALSE
2002,10,6,10/6/2002,22.85,27.55,0,60.3,97.3,2.1,0.66,FALSE
2002,10,7,10/7/2002,17.65,26.15,17.8,58.6,100,3.6,0.48,FALSE
2002,10,8,10/8/2002,16.15,23.55,0,59.7,99.3,3.1,0.48,FALSE
2002,10,9,10/9/2002,17.75,26.25,27.6,69.5,97.7,3.1,0.48,FALSE
2002,10,10,10/10/2002,20.05,26.35,10.7,64.5,100,2.2,0.57,FALSE
2002,10,11,10/11/2002,18.15,25.55,0,63.1,100,1.4,0.56,FALSE
2002,10,12,10/12/2002,16.15,28.25,0,53.9,100,1.1,0.84,FALSE
2002,10,13,10/13/2002,12.25,20.95,0,52.4,97.3,6.2,0.3,FALSE
2002,10,14,10/14/2002,7.95,20.85,0.4,64.9,97.1,3,0.42,FALSE
2002,10,15,10/15/2002,10.45,19.45,0.7,59.7,97.9,3.4,0.36,FALSE
2002,10,16,10/16/2002,4.85,17.95,0,42,100,3.4,0.52,FALSE
2002,10,17,10/17/2002,5.55,20.55,0,45,90.9,1.4,0.68,FALSE
2002,10,18,10/18/2002,7.95,23.25,0,46.2,94.6,3.5,0.7,FALSE
2002,10,19,10/19/2002,15.15,26.25,1.4,51.8,100,3.9,0.53,FALSE
2002,10,20,10/20/2002,14.05,22.25,54.9,63,100,2,0.17,FALSE
2002,10,21,10/21/2002,11.25,22.45,0.5,66.1,100,1.5,0.29,FALSE
2002,10,22,10/22/2002,14.75,21.85,0,65.5,100,2.7,0.38,FALSE
2002,10,23,10/23/2002,16.65,20.65,0,68.5,97.3,3.6,0.35,FALSE
2002,10,24,10/24/2002,15.45,24.65,0,64.9,100,2.9,0.52,FALSE
2002,10,25,10/25/2002,17.15,22.15,9.3,63.2,100,2.2,0.22,FALSE
2002,10,26,10/26/2002,18.35,23.25,5.7,77.4,100,2.5,0.38,FALSE
2002,10,27,10/27/2002,17.05,20.05,24.6,73.9,100,4,0.14,FALSE
2002,10,28,10/28/2002,14.35,20.25,11.4,87.6,100,2.6,0.11,FALSE
2002,10,29,10/29/2002,17.75,27.35,4.9,68.1,100,4,0.6,FALSE
2002,10,30,10/30/2002,12.45,21.55,0,53.2,100,3.2,0.49,FALSE
2002,10,31,10/31/2002,8.75,19.75,0,54.4,100,2.9,0.45,FALSE
2002,11,1,11/1/2002,10.35,17.05,0,46.3,87,3.7,0.57,FALSE
2002,11,2,11/2/2002,7.05,12.75,0.3,56.6,88.9,3.6,0.35,FALSE
2002,11,3,11/3/2002,6.95,15.75,23.1,72.1,100,2.2,0.27,FALSE
2002,11,4,11/4/2002,11.35,15.35,32.9,74.1,100,4.7,0.3,FALSE
2002,11,5,11/5/2002,11.35,20.35,23.5,69.3,100,5.1,0.35,FALSE
2002,11,6,11/6/2002,7.45,16.85,0,42.3,98,3.9,0.55,FALSE
2002,11,7,11/7/2002,3.05,18.55,0,44.5,87.3,1.3,0.65,FALSE
2002,11,8,11/8/2002,3.35,21.25,0,47.5,91.5,5.1,0.57,FALSE
2002,11,9,11/9/2002,11.65,27.75,0,55.4,96.5,7.3,0.78,FALSE
2002,11,10,11/10/2002,17.75,29.15,10,59.2,97.9,7.1,0.9,FALSE
2002,11,11,11/11/2002,13.75,23.75,0,38.3,100,4.6,0.88,FALSE
2002,11,12,11/12/2002,5.25,15.85,0,40.6,89.4,5.2,0.47,FALSE
2002,11,13,11/13/2002,1.65,16.75,0,42,89.1,1.4,0.59,FALSE
2002,11,14,11/14/2002,1.25,19.45,0,45.6,90.8,4.2,0.48,FALSE
2002,11,15,11/15/2002,10.55,21.65,23.9,52.8,100,4.5,0.61,FALSE
2002,11,16,11/16/2002,3.05,12.75,0,43,95.8,6.3,0.35,FALSE
2002,11,17,11/17/2002,0.25,16.15,0,44,92.1,3,0.53,FALSE
2002,11,18,11/18/2002,2.35,20.85,0,48.2,92.4,5.2,0.53,FALSE
2002,11,19,11/19/2002,11.25,22.75,0,51.5,96.2,2.3,0.72,FALSE
2002,11,20,11/20/2002,8.75,21.05,0,42.5,94,2.2,0.74,FALSE
2002,11,21,11/21/2002,4.35,20.85,0,33.2,88.9,3.4,0.81,FALSE
2002,11,22,11/22/2002,2.75,11.75,0,34.7,94.1,4.3,0.42,FALSE
2002,11,23,11/23/2002,-1.35,15.55,0,43.2,87.9,2.8,0.54,FALSE
2002,11,24,11/24/2002,1.25,19.65,0,47.6,90.2,2.4,0.57,FALSE
2002,11,25,11/25/2002,10.15,20.85,0,51.9,95.5,2.1,0.67,FALSE
2002,11,26,11/26/2002,5.55,13.05,2.9,50.8,90.7,3.4,0.28,FALSE
2002,11,27,11/27/2002,2.15,10.15,1.3,43.4,100,3.8,0.35,FALSE
2002,11,28,11/28/2002,-2.05,10.25,0,42.7,90.8,2.2,0.38,FALSE
2002,11,29,11/29/2002,-2.45,16.15,0,44.9,92.8,5.6,0.47,FALSE
2002,11,30,11/30/2002,4.05,17.55,5.5,35.9,100,4.7,0.56,FALSE
2002,12,1,12/1/2002,-2.45,10.35,0,27.2,89.8,2.2,0.45,FALSE
2002,12,2,12/2/2002,-1.35,18.85,0,42.4,86.6,3.9,0.58,FALSE
2002,12,3,12/3/2002,8.95,17.45,1.2,46.6,94.4,3.7,0.36,FALSE
2002,12,4,12/4/2002,8.05,19.35,49.7,71.1,100,5,0.35,FALSE
2002,12,5,12/5/2002,-0.85,9.35,0,53.3,100,5.4,0.3,FALSE
2002,12,6,12/6/2002,-2.75,8.05,0,43.6,91,2.1,0.35,FALSE
2002,12,7,12/7/2002,-1.85,12.15,0,43.3,86.9,1.5,0.45,FALSE
2002,12,8,12/8/2002,0.65,14.05,0,46.5,85,2.2,0.44,FALSE
2002,12,9,12/9/2002,1.35,9.15,5.1,47.8,94.8,3.4,0.19,FALSE
2002,12,10,12/10/2002,4.95,10.95,5.6,61.4,100,3.1,0.32,FALSE
2002,12,11,12/11/2002,0.95,12.75,0,50.5,95.3,1.8,0.39,FALSE
2002,12,12,12/12/2002,0.95,10.85,12.2,48.7,92,4.5,0.21,FALSE
2002,12,13,12/13/2002,5.45,11.95,9.9,61.5,100,6,0.33,FALSE
2002,12,14,12/14/2002,5.05,14.35,0,49.9,93.7,2.6,0.49,FALSE
2002,12,15,12/15/2002,0.95,17.15,0,47.3,91.4,3.2,0.54,FALSE
2002,12,16,12/16/2002,5.05,21.05,0,53.5,95.1,5.1,0.49,FALSE
2002,12,17,12/17/2002,11.75,23.55,0,55.1,98.5,7.1,0.7,FALSE
2002,12,18,12/18/2002,12.15,25.05,1.9,57.1,97,8.6,0.73,FALSE
2002,12,19,12/19/2002,11.05,20.65,14.3,55.4,100,6.8,0.44,FALSE
2002,12,20,12/20/2002,3.85,14.85,0,30.9,96.6,4.6,0.53,FALSE
2002,12,21,12/21/2002,-0.15,17.25,0,40.6,89.1,5.5,0.46,FALSE
2002,12,22,12/22/2002,6.05,17.85,0,45.8,96.3,3.5,0.51,FALSE
2002,12,23,12/23/2002,3.25,8.05,36.6,44.5,92.4,5,0.18,FALSE
2002,12,24,12/24/2002,3.25,14.15,19.4,69.5,100,4.8,0.32,FALSE
2002,12,25,12/25/2002,-1.05,8.35,0,38.4,86.1,3.9,0.36,FALSE
2002,12,26,12/26/2002,-1.35,8.95,0,46.4,77.9,1.9,0.38,FALSE
2002,12,27,12/27/2002,-1.35,13.35,0,49.5,86.5,1.8,0.44,FALSE
2002,12,28,12/28/2002,0.35,16.75,0,48.9,89.4,3.1,0.54,FALSE
2002,12,29,12/29/2002,0.65,21.25,0,55.8,92.3,3.7,0.19,FALSE
2002,12,30,12/30/2002,10.95,16.95,0,59.3,96.7,6.6,0.29,FALSE
2002,12,31,12/31/2002,9.75,15.55,24,64,100,5,0.12,FALSE
2003,1,1,1/1/2003,5.15,14.65,0.4,51.3,100,4,0.4,FALSE
2003,1,2,1/2/2003,1.95,9.35,0,52.6,95,5.9,0.27,FALSE
2003,1,3,1/3/2003,-2.45,7.55,0,39.8,91.5,3.4,0.32,FALSE
2003,1,4,1/4/2003,-2.95,13.55,0,48.3,85.5,4.2,0.41,FALSE
2003,1,5,1/5/2003,1.45,16.35,0,51.6,93.8,3.4,0.5,FALSE
2003,1,6,1/6/2003,1.45,10.55,0,44.9,88.2,4.2,0.33,FALSE
2003,1,7,1/7/2003,-3.65,9.15,0,41.1,92.3,2.3,0.32,FALSE
2003,1,8,1/8/2003,-3.25,16.65,0,51.2,91.3,4.4,0.5,FALSE
2003,1,9,1/9/2003,2.55,20.45,1.5,58.1,94.3,5.5,0.51,FALSE
2003,1,10,1/10/2003,-1.05,14.45,0,35.7,92,5.5,0.61,FALSE
2003,1,11,1/11/2003,-3.55,6.35,0,32.1,78.4,3.4,0.33,FALSE
2003,1,12,1/12/2003,-3.05,5.15,0,30.1,76.1,4,0.37,FALSE
2003,1,13,1/13/2003,-1.15,6.75,0,39.6,74.9,1.9,0.33,FALSE
2003,1,14,1/14/2003,-3.05,12.45,0,51.5,88,2.4,0.38,FALSE
2003,1,15,1/15/2003,-2.45,10.15,0,39.5,93,3.3,0.36,FALSE
2003,1,16,1/16/2003,-1.95,11.95,0,45.6,92.6,6.9,0.39,FALSE
2003,1,17,1/17/2003,-5.75,4.05,0,28.4,74.9,4.3,0.32,FALSE
2003,1,18,1/18/2003,-4.65,7.75,0,27.7,61.4,4.1,0.43,FALSE
2003,1,19,1/19/2003,-4.95,12.15,0,37.5,86.7,3.4,0.46,FALSE
2003,1,20,1/20/2003,-1.35,18.95,0,46.2,93.4,5.8,0.41,FALSE
2003,1,21,1/21/2003,8.45,23.35,0,56.4,94.1,5.6,0.78,FALSE
2003,1,22,1/22/2003,-1.85,10.85,0,45.6,86.3,6.7,0.45,FALSE
2003,1,23,1/23/2003,-7.55,-0.15,0,26.5,64.5,7.3,0.3,FALSE
2003,1,24,1/24/2003,-10.05,0.75,0,18.7,40.9,3.4,0.34,FALSE
2003,1,25,1/25/2003,-5.95,1.35,0,19.3,47.4,1,0.29,FALSE
2003,1,26,1/26/2003,-2.65,8.75,0,43.1,73.9,2.2,0.38,FALSE
2003,1,27,1/27/2003,-5.15,9.35,0,40.7,87.8,3.3,0.36,FALSE
2003,1,28,1/28/2003,0.95,16.65,0,46.3,92.3,5.6,0.32,FALSE
2003,1,29,1/29/2003,7.45,14.85,39.5,60.6,100,4.9,0.23,FALSE
2003,1,30,1/30/2003,3.45,13.55,0,51.6,100,3.5,0.44,FALSE
2003,1,31,1/31/2003,1.65,16.65,0,48.4,92,4,0.5,FALSE
2003,2,1,2/1/2003,1.65,16.25,0,41,93.2,2.4,0.48,FALSE
2003,2,2,2/2/2003,2.45,20.65,0,50,96.8,5.6,0.49,FALSE
2003,2,3,2/3/2003,8.65,18.85,2.4,54.8,98.4,6.9,0.32,FALSE
2003,2,4,2/4/2003,0.55,12.25,0,43.1,94.1,4.4,0.45,FALSE
2003,2,5,2/5/2003,-3.05,9.95,1.1,40.4,91.5,3.4,0.3,FALSE
2003,2,6,2/6/2003,3.55,7.75,32.3,44.2,100,4.8,0.15,FALSE
2003,2,7,2/7/2003,-1.25,5.35,0,55.6,100,5.5,0.21,FALSE
2003,2,8,2/8/2003,-2.75,3.65,0,40.4,79.1,1.6,0.25,FALSE
2003,2,9,2/9/2003,0.85,6.85,12.2,49.2,91.1,2.3,0.17,FALSE
2003,2,10,2/10/2003,0.65,11.45,0,48.7,100,2.6,0.36,FALSE
2003,2,11,2/11/2003,-1.75,14.85,0,44.5,89.4,2.5,0.47,FALSE
2003,2,12,2/12/2003,2.15,16.95,0,48.1,87,2.7,0.52,FALSE
2003,2,13,2/13/2003,2.15,15.95,0,48.7,89.4,3.9,0.33,FALSE
2003,2,14,2/14/2003,10.05,22.65,0,65.4,98,6.9,0.52,FALSE
2003,2,15,2/15/2003,13.25,20.65,26.1,60.2,100,4,0.35,FALSE
2003,2,16,2/16/2003,-0.15,15.65,0.4,62.6,100,5.3,0.38,FALSE
2003,2,17,2/17/2003,-1.25,6.85,0,59.9,89.8,3,0.23,FALSE
2003,2,18,2/18/2003,-1.85,14.15,0,52.5,95.3,3,0.36,FALSE
2003,2,19,2/19/2003,2.95,17.45,0,55.6,96.5,3.5,0.26,FALSE
2003,2,20,2/20/2003,11.95,17.25,26,66,100,2.3,0.27,FALSE
2003,2,21,2/21/2003,13.75,18.55,81.8,72.3,100,5.7,0.25,FALSE
2003,2,22,2/22/2003,4.55,15.05,5.8,74.3,100,6.3,0.17,FALSE
2003,2,23,2/23/2003,0.95,17.45,1.1,54.9,93.2,5,0.42,FALSE
2003,2,24,2/24/2003,5.05,12.75,0.3,52.2,99,4.8,0.31,FALSE
2003,2,25,2/25/2003,-0.35,7.05,5.5,58.4,100,5.3,0.22,FALSE
2003,2,26,2/26/2003,0.15,7.25,21.5,73.3,100,3.1,0.13,FALSE
2003,2,27,2/27/2003,-0.25,11.75,0.4,66.9,100,2.9,0.24,FALSE
2003,2,28,2/28/2003,0.45,17.05,0,56.7,98.7,1.4,0.41,FALSE
2003,3,1,3/1/2003,3.85,18.35,0.6,62.6,90.5,1.5,0.44,FALSE
2003,3,2,3/2/2003,5.85,14.95,0.3,45.5,94.1,3,0.38,FALSE
2003,3,3,3/3/2003,3.55,11.75,1,55.1,94.8,2.9,0.27,FALSE
2003,3,4,3/4/2003,3.75,17.25,0.4,72.3,96.5,3.7,0.27,FALSE
2003,3,5,3/5/2003,8.15,22.65,21.1,65.2,98.6,3.1,0.44,FALSE
2003,3,6,3/6/2003,9.35,15.15,0.3,63.7,100,3.7,0.3,FALSE
2003,3,7,3/7/2003,7.95,20.45,0,56.5,93.7,2.2,0.57,FALSE
